backend,branch_id,paper_fit_branch,input_path,input_row_index,T_K,log_w,w_m_s,table_ii_reference_log_w,table_ii_reference_w_m_s,delta_to_table_ii_log_w,delta_to_table_ii_w_m_s,relative_delta_to_table_ii_w,schema_version,method,method_metadata,source_file,continuation_parameterization,jacobian_coordinate_system,state_coordinate_system,raw_auto_run,auto_branch,auto_label,auto_hopf_source_label,raw_loca_run,loca_continuation_mode,loca_native_hopf_stepper,point_index,p_Pa,F,N_a_m3,N_a_cm3,log_n,log_q,n,q,s,hopf_frequency,eigenvalue_real,eigenvalue_imag,residual_norm,equilibrium_residual_norm,eigen_residual_norm,physical_residual_norm,converged,iterations,message,normalization,phase_condition,available_for_comparison,auto_point,auto_type_code,auto_l2_norm
auto,lower_hopf,wb,episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/auto_figure3_hopf_loci.csv,125,210.20820856,-4.339281302,0.0130459008978494,-4.337493153903111,0.013069249770111407,-0.0017881480968888752,-2.334887226200684e-05,-0.0017865503125821588,episode6-hopf-locus-schema-v1,AUTO-07p_native_equilibrium_Hopf_detection_and_ISW2_Hopf_curve_continuation,"Initial branch uses ISP=2 to label HB at T=230 K; loci restart from AUTO HB labels with ISW=2 and ICP=[1,3].",episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/raw/bs2026_figure3_hopf/b.bs2026_figure3_hopf.hb1.fw,AUTO_ISW2_Hopf_curve_active_parameters_log_w_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,bs2026_figure3_hopf,13.0,0.0,13.0,,,,125,30000.0,1.0,10000000000.0,10000.0,9.1241845628,-15.017990755,9174.51272756324,3.004481165348709e-07,1.5134495156,0.0019915669028951,0.0,0.0019915669028951,8.280377764767709e-13,8.280377764767709e-13,,7.265222201624558e-09,True,,AUTO-native Hopf curve point parsed from b.*; residual/frequency diagnostics recomputed in Python.,,,True,599.0,0.0,17.637497546
auto,lower_hopf,wb,episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/auto_figure3_hopf_loci.csv,126,210.27448391,-4.3344150653,0.013109540055603,-4.332618932076716,0.013133107695012957,-0.0017961332232836469,-2.3567639409955918e-05,-0.0017945211413217354,episode6-hopf-locus-schema-v1,AUTO-07p_native_equilibrium_Hopf_detection_and_ISW2_Hopf_curve_continuation,"Initial branch uses ISP=2 to label HB at T=230 K; loci restart from AUTO HB labels with ISW=2 and ICP=[1,3].",episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/raw/bs2026_figure3_hopf/b.bs2026_figure3_hopf.hb1.bw,AUTO_ISW2_Hopf_curve_active_parameters_log_w_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,bs2026_figure3_hopf,13.0,0.0,13.0,,,,126,30000.0,1.0,10000000000.0,10000.0,9.126074816,-15.00919234,9191.871280466445,3.031032470921251e-07,1.5132517195,0.0020005206840834,0.0,0.0020005206840834,8.22796969628625e-12,8.22796969628625e-12,,7.48445705411882e-08,True,,AUTO-native Hopf curve point parsed from b.*; residual/frequency diagnostics recomputed in Python.,,,True,677.0,0.0,17.630967841
auto,lower_hopf,wb,episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/auto_figure3_hopf_loci.csv,127,210.38794129,-4.3260917488,0.0132191102678703,-4.324282251422066,0.013243051867837252,-0.0018094973779341217,-2.39415999669524e-05,-0.0018078612245790704,episode6-hopf-locus-schema-v1,AUTO-07p_native_equilibrium_Hopf_detection_and_ISW2_Hopf_curve_continuation,"Initial branch uses ISP=2 to label HB at T=230 K; loci restart from AUTO HB labels with ISW=2 and ICP=[1,3].",episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/raw/bs2026_figure3_hopf/b.bs2026_figure3_hopf.hb1.bw,AUTO_ISW2_Hopf_curve_active_parameters_log_w_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,bs2026_figure3_hopf,13.0,0.0,13.0,,,,127,30000.0,1.0,10000000000.0,10000.0,9.129309912,-14.994142922,9221.656018745369,3.0769927155754857e-07,1.5129127419,0.0020159268768991,0.0,0.0020159268768991,8.924284615053666e-12,8.924284615053666e-12,,8.227064718369095e-08,True,,AUTO-native Hopf curve point parsed from b.*; residual/frequency diagnostics recomputed in Python.,,,True,53.0,0.0,17.619804948
auto,lower_hopf,wb,episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/auto_figure3_hopf_loci.csv,128,210.70237616,-4.3030722971,0.0135269363390453,-4.301227819070608,0.01355190950007099,-0.0018444780293922491,-2.497316102569036e-05,-0.0018427780251601843,episode6-hopf-locus-schema-v1,AUTO-07p_native_equilibrium_Hopf_detection_and_ISW2_Hopf_curve_continuation,"Initial branch uses ISP=2 to label HB at T=230 K; loci restart from AUTO HB labels with ISW=2 and ICP=[1,3].",episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/raw/bs2026_figure3_hopf/b.bs2026_figure3_hopf.hb1.fw,AUTO_ISW2_Hopf_curve_active_parameters_log_w_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,bs2026_figure3_hopf,13.0,387.0,13.0,,,,128,30000.0,1.0,10000000000.0,10000.0,9.1382701944,-14.952518462,9304.655956997036,3.207773840616927e-07,1.511970871,0.0020591421896513,0.0,0.0020591421896513,7.636658996954448e-12,7.636658996954448e-12,,7.10099108403029e-08,True,,AUTO-native Hopf curve point parsed from b.*; residual/frequency diagnostics recomputed in Python.,,,True,600.0,34.0,17.588969453
auto,lower_hopf,wb,episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/auto_figure3_hopf_loci.csv,129,210.76865826,-4.2982287975,0.0135926129737747,-4.296377337320646,0.013617802466905207,-0.0018514601793544472,-2.518949313050703e-05,-0.0018497472842423756,episode6-hopf-locus-schema-v1,AUTO-07p_native_equilibrium_Hopf_detection_and_ISW2_Hopf_curve_continuation,"Initial branch uses ISP=2 to label HB at T=230 K; loci restart from AUTO HB labels with ISW=2 and ICP=[1,3].",episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/raw/bs2026_figure3_hopf/b.bs2026_figure3_hopf.hb1.bw,AUTO_ISW2_Hopf_curve_active_parameters_log_w_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,bs2026_figure3_hopf,13.0,426.0,13.0,,,,129,30000.0,1.0,10000000000.0,10000.0,9.1401580072,-14.94375973,9322.23799618994,3.2359932748290614e-07,1.5117718714,0.0020683498297485,0.0,0.0020683498297485,1.0370653464784836e-12,1.0370653464784836e-12,,6.7432806005742235e-09,True,,AUTO-native Hopf curve point parsed from b.*; residual/frequency diagnostics recomputed in Python.,,,True,676.0,34.0,17.582488375
auto,lower_hopf,wb,episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/auto_figure3_hopf_loci.csv,130,210.88212767,-4.2899443559,0.0137056879168161,-4.288081264377201,0.013731246669542738,-0.0018630915227992872,-2.5558752726638143e-05,-0.0018613570451203082,episode6-hopf-locus-schema-v1,AUTO-07p_native_equilibrium_Hopf_detection_and_ISW2_Hopf_curve_continuation,"Initial branch uses ISP=2 to label HB at T=230 K; loci restart from AUTO HB labels with ISW=2 and ICP=[1,3].",episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/raw/bs2026_figure3_hopf/b.bs2026_figure3_hopf.hb1.bw,AUTO_ISW2_Hopf_curve_active_parameters_log_w_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,bs2026_figure3_hopf,13.0,110.0,13.0,,,,130,30000.0,1.0,10000000000.0,10000.0,9.1433890036,-14.928778093,9352.406825039056,3.2848387302401546e-07,1.511430833,0.0020841922854363,0.0,0.0020841922854363,3.9639714729613126e-12,3.9639714729613126e-12,,3.7065517766166074e-08,True,,AUTO-native Hopf curve point parsed from b.*; residual/frequency diagnostics recomputed in Python.,,,True,52.0,34.0,17.571408623
auto,lower_hopf,wb,episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/auto_figure3_hopf_loci.csv,131,211.19659557,-4.2670325719,0.0140233347096929,-4.265139405034837,0.014049908368552811,-0.0018931668651624989,-2.6573658859911295e-05,-0.0018913759551193764,episode6-hopf-locus-schema-v1,AUTO-07p_native_equilibrium_Hopf_detection_and_ISW2_Hopf_curve_continuation,"Initial branch uses ISP=2 to label HB at T=230 K; loci restart from AUTO HB labels with ISW=2 and ICP=[1,3].",episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/raw/bs2026_figure3_hopf/b.bs2026_figure3_hopf.hb1.fw,AUTO_ISW2_Hopf_curve_active_parameters_log_w_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,bs2026_figure3_hopf,13.0,0.0,13.0,,,,131,30000.0,1.0,10000000000.0,10000.0,9.1523383563,-14.887340948,9436.480453459912,3.423812522913024e-07,1.5104832586,0.0021286275313778,0.0,0.0021286275313778,9.340536293485931e-12,9.340536293485931e-12,,8.681348440120473e-08,True,,AUTO-native Hopf curve point parsed from b.*; residual/frequency diagnostics recomputed in Python.,,,True,601.0,0.0,17.540803219
auto,lower_hopf,wb,episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/auto_figure3_hopf_loci.csv,132,211.26288434,-4.2622117737,0.0140911015904053,-4.260312676662071,0.014117887386059059,-0.0018990970379286765,-2.6785795653759548e-05,-0.0018972948941503546,episode6-hopf-locus-schema-v1,AUTO-07p_native_equilibrium_Hopf_detection_and_ISW2_Hopf_curve_continuation,"Initial branch uses ISP=2 to label HB at T=230 K; loci restart from AUTO HB labels with ISW=2 and ICP=[1,3].",episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/raw/bs2026_figure3_hopf/b.bs2026_figure3_hopf.hb1.bw,AUTO_ISW2_Hopf_curve_active_parameters_log_w_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,bs2026_figure3_hopf,13.0,0.0,13.0,,,,132,30000.0,1.0,10000000000.0,10000.0,9.1542239396,-14.878621634,9454.290509308814,3.453796348609643e-07,1.5102830589,0.0021380943475799,0.0,0.0021380943475799,3.719130375897142e-12,3.719130375897142e-12,,3.3104957886110125e-08,True,,AUTO-native Hopf curve point parsed from b.*; residual/frequency diagnostics recomputed in Python.,,,True,675.0,0.0,17.534370607
auto,lower_hopf,wb,episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/auto_figure3_hopf_loci.csv,133,211.37636566,-4.2539661449,0.0142077719326321,-4.252057233296064,0.014234919215978914,-0.0019089116039356924,-2.7147283346814696e-05,-0.0019070907909573141,episode6-hopf-locus-schema-v1,AUTO-07p_native_equilibrium_Hopf_detection_and_ISW2_Hopf_curve_continuation,"Initial branch uses ISP=2 to label HB at T=230 K; loci restart from AUTO HB labels with ISW=2 and ICP=[1,3].",episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/raw/bs2026_figure3_hopf/b.bs2026_figure3_hopf.hb1.bw,AUTO_ISW2_Hopf_curve_active_parameters_log_w_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,bs2026_figure3_hopf,13.0,0.0,13.0,,,,133,30000.0,1.0,10000000000.0,10000.0,9.1574512027,-14.863707323,9484.851279504404,3.5056933837645255e-07,1.5099399655,0.0021543822018701,0.0,0.0021543822018701,9.331938890410437e-12,9.331938890410437e-12,,8.798069384141632e-08,True,,AUTO-native Hopf curve point parsed from b.*; residual/frequency diagnostics recomputed in Python.,,,True,51.0,0.0,17.523373722
auto,lower_hopf,wb,episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/auto_figure3_hopf_loci.csv,134,211.69086624,-4.2311618733,0.0145354923330803,-4.229228008495262,0.01456362920780976,-0.0019338648047373397,-2.8136874729460526e-05,-0.0019319960930049016,episode6-hopf-locus-schema-v1,AUTO-07p_native_equilibrium_Hopf_detection_and_ISW2_Hopf_curve_continuation,"Initial branch uses ISP=2 to label HB at T=230 K; loci restart from AUTO HB labels with ISW=2 and ICP=[1,3].",episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/raw/bs2026_figure3_hopf/b.bs2026_figure3_hopf.hb1.fw,AUTO_ISW2_Hopf_curve_active_parameters_log_w_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,bs2026_figure3_hopf,13.0,388.0,13.0,,,,134,30000.0,1.0,10000000000.0,10000.0,9.1663906485,-14.822456241,9570.02071000962,3.653331203829922e-07,1.5089867032,0.0022000626219015,0.0,0.0022000626219015,1.1976966776600471e-11,1.1976966776600471e-11,,1.1416625866900179e-07,True,,AUTO-native Hopf curve point parsed from b.*; residual/frequency diagnostics recomputed in Python.,,,True,602.0,34.0,17.492997668
auto,lower_hopf,wb,episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/auto_figure3_hopf_loci.csv,135,211.75716159,-4.2263637439,0.0146054030924982,-4.2244250474107226,0.014633746001469859,-0.0019386964892778025,-2.8342908971659003e-05,-0.0019368184310983774,episode6-hopf-locus-schema-v1,AUTO-07p_native_equilibrium_Hopf_detection_and_ISW2_Hopf_curve_continuation,"Initial branch uses ISP=2 to label HB at T=230 K; loci restart from AUTO HB labels with ISW=2 and ICP=[1,3].",episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/raw/bs2026_figure3_hopf/b.bs2026_figure3_hopf.hb1.bw,AUTO_ISW2_Hopf_curve_active_parameters_log_w_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,bs2026_figure3_hopf,13.0,425.0,13.0,,,,135,30000.0,1.0,10000000000.0,10000.0,9.1682742221,-14.813776078,9588.06353553093,3.685180743795681e-07,1.5087853066,0.0022097939009584,0.0,0.0022097939009584,3.870806914772544e-12,3.870806914772544e-12,,3.7099060712364575e-08,True,,AUTO-native Hopf curve point parsed from b.*; residual/frequency diagnostics recomputed in Python.,,,True,674.0,34.0,17.486613366
auto,lower_hopf,wb,episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/auto_figure3_hopf_loci.csv,136,211.8706547,-4.2181568782,0.0147257608787326,-4.216210255311065,0.014754454300491214,-0.0019466228889353232,-2.869342175861392e-05,-0.0019447294474088845,episode6-hopf-locus-schema-v1,AUTO-07p_native_equilibrium_Hopf_detection_and_ISW2_Hopf_curve_continuation,"Initial branch uses ISP=2 to label HB at T=230 K; loci restart from AUTO HB labels with ISW=2 and ICP=[1,3].",episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/raw/bs2026_figure3_hopf/b.bs2026_figure3_hopf.hb1.bw,AUTO_ISW2_Hopf_curve_active_parameters_log_w_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,bs2026_figure3_hopf,13.0,109.0,13.0,,,,136,30000.0,1.0,10000000000.0,10000.0,9.1714981263,-14.798928644,9619.02441447067,3.7403044316787493e-07,1.5084401636,0.002226536236477,0.0,0.002226536236477,1.7706437920030497e-12,1.7706437920030497e-12,,1.2418785111378842e-08,True,,AUTO-native Hopf curve point parsed from b.*; residual/frequency diagnostics recomputed in Python.,,,True,50.0,34.0,17.475699088
auto,lower_hopf,wb,episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/auto_figure3_hopf_loci.csv,137,212.18518759,-4.1954599858,0.0150638117287027,-4.1934937275158255,0.015093460212041379,-0.001966258284174849,-2.9648483338678283e-05,-0.001964326464717818,episode6-hopf-locus-schema-v1,AUTO-07p_native_equilibrium_Hopf_detection_and_ISW2_Hopf_curve_continuation,"Initial branch uses ISP=2 to label HB at T=230 K; loci restart from AUTO HB labels with ISW=2 and ICP=[1,3].",episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/raw/bs2026_figure3_hopf/b.bs2026_figure3_hopf.hb1.fw,AUTO_ISW2_Hopf_curve_active_parameters_log_w_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,bs2026_figure3_hopf,13.0,0.0,13.0,,,,137,30000.0,1.0,10000000000.0,10000.0,9.1804287235,-14.757862378,9705.312776779358,3.8971022843493124e-07,1.5074812288,0.002273487172529,0.0,0.002273487172529,2.7283920831519936e-12,2.7283920831519936e-12,,2.6464650915158934e-08,True,,AUTO-native Hopf curve point parsed from b.*; residual/frequency diagnostics recomputed in Python.,,,True,603.0,0.0,17.445551673
auto,lower_hopf,wb,episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/auto_figure3_hopf_loci.csv,138,212.25148947,-4.1906845007,0.0151359207779688,-4.188714544621771,0.015165767265587653,-0.0019699560782289183,-2.984648761885332e-05,-0.00196801698827183,episode6-hopf-locus-schema-v1,AUTO-07p_native_equilibrium_Hopf_detection_and_ISW2_Hopf_curve_continuation,"Initial branch uses ISP=2 to label HB at T=230 K; loci restart from AUTO HB labels with ISW=2 and ICP=[1,3].",episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/raw/bs2026_figure3_hopf/b.bs2026_figure3_hopf.hb1.bw,AUTO_ISW2_Hopf_curve_active_parameters_log_w_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,bs2026_figure3_hopf,13.0,0.0,13.0,,,,138,30000.0,1.0,10000000000.0,10000.0,9.1823105116,-14.749221106,9723.59331352326,3.9309241266088395e-07,1.5072786386,0.0022834883136642,0.0,0.0022834883136642,5.8932704769036514e-12,5.8932704769036514e-12,,5.6728110209292026e-08,True,,AUTO-native Hopf curve point parsed from b.*; residual/frequency diagnostics recomputed in Python.,,,True,673.0,0.0,17.439215534
auto,lower_hopf,wb,episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/auto_figure3_hopf_loci.csv,139,212.36499422,-4.182516355,0.015260059485516,-4.180540427460912,0.015290242066778235,-0.0019759275390880404,-3.018258126223465e-05,-0.0019739766794021948,episode6-hopf-locus-schema-v1,AUTO-07p_native_equilibrium_Hopf_detection_and_ISW2_Hopf_curve_continuation,"Initial branch uses ISP=2 to label HB at T=230 K; loci restart from AUTO HB labels with ISW=2 and ICP=[1,3].",episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/raw/bs2026_figure3_hopf/b.bs2026_figure3_hopf.hb1.bw,AUTO_ISW2_Hopf_curve_active_parameters_log_w_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,bs2026_figure3_hopf,13.0,0.0,13.0,,,,139,30000.0,1.0,10000000000.0,10000.0,9.1855314459,-14.7344401,9754.962861252105,3.989458673750011e-07,1.5069314516,0.0023006943057342,0.0,0.0023006943057342,1.4294748668581916e-11,1.4294748668581916e-11,,1.387338581793074e-07,True,,AUTO-native Hopf curve point parsed from b.*; residual/frequency diagnostics recomputed in Python.,,,True,49.0,0.0,17.428383614
auto,lower_hopf,wb,episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/auto_figure3_hopf_loci.csv,140,212.67955909,-4.1599267379,0.0156087014043384,-4.157936655730584,0.015639794931766246,-0.0019900821694163184,-3.109352742784559e-05,-0.0019881032688408855,episode6-hopf-locus-schema-v1,AUTO-07p_native_equilibrium_Hopf_detection_and_ISW2_Hopf_curve_continuation,"Initial branch uses ISP=2 to label HB at T=230 K; loci restart from AUTO HB labels with ISW=2 and ICP=[1,3].",episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/raw/bs2026_figure3_hopf/b.bs2026_figure3_hopf.hb1.fw,AUTO_ISW2_Hopf_curve_active_parameters_log_w_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,bs2026_figure3_hopf,13.0,389.0,13.0,,,,140,30000.0,1.0,10000000000.0,10000.0,9.1944542835,-14.693557415,9842.39429883123,4.15593833672734e-07,1.5059668596,0.0023489412802592,0.0,0.0023489412802592,4.033357552245358e-12,4.033357552245358e-12,,3.895272104870191e-08,True,,AUTO-native Hopf curve point parsed from b.*; residual/frequency diagnostics recomputed in Python.,,,True,604.0,34.0,17.398464164
auto,lower_hopf,wb,episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/auto_figure3_hopf_loci.csv,141,212.74586742,-4.1551738766,0.0156830639746922,-4.15318126399989,0.015714345401108467,-0.0019926126001097444,-3.128142641626794e-05,-0.001990628665579757,episode6-hopf-locus-schema-v1,AUTO-07p_native_equilibrium_Hopf_detection_and_ISW2_Hopf_curve_continuation,"Initial branch uses ISP=2 to label HB at T=230 K; loci restart from AUTO HB labels with ISW=2 and ICP=[1,3].",episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/raw/bs2026_figure3_hopf/b.bs2026_figure3_hopf.hb1.bw,AUTO_ISW2_Hopf_curve_active_parameters_log_w_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,bs2026_figure3_hopf,13.0,424.0,13.0,,,,141,30000.0,1.0,10000000000.0,10000.0,9.1963345189,-14.684954772,9860.917725757034,4.191844613570672e-07,1.5057630789,0.0023592176167324,0.0,0.0023592176167324,5.773234265916452e-13,5.773234265916452e-13,,3.2844083008899013e-09,True,,AUTO-native Hopf curve point parsed from b.*; residual/frequency diagnostics recomputed in Python.,,,True,672.0,34.0,17.392176049
auto,lower_hopf,wb,episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/auto_figure3_hopf_loci.csv,142,212.8593837,-4.1470444182,0.0158110784299347,-4.1450478423756465,0.01584267798183847,-0.0019965758243536413,-3.1599551903769424e-05,-0.001994583992680664,episode6-hopf-locus-schema-v1,AUTO-07p_native_equilibrium_Hopf_detection_and_ISW2_Hopf_curve_continuation,"Initial branch uses ISP=2 to label HB at T=230 K; loci restart from AUTO HB labels with ISW=2 and ICP=[1,3].",episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/raw/bs2026_figure3_hopf/b.bs2026_figure3_hopf.hb1.bw,AUTO_ISW2_Hopf_curve_active_parameters_log_w_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,bs2026_figure3_hopf,13.0,108.0,13.0,,,,142,30000.0,1.0,10000000000.0,10000.0,9.1995528844,-14.670239751,9892.704887078318,4.253983763279872e-07,1.5054138535,0.0023768965443415,0.0,0.0023768965443415,4.729234752836236e-12,4.729234752836236e-12,,4.621377147628897e-08,True,,AUTO-native Hopf curve point parsed from b.*; residual/frequency diagnostics recomputed in Python.,,,True,48.0,34.0,17.38142625
